conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,mimicry,empathy
hit:4707_conv:9414,sad,My wife has been out of the country for a couple months for school. Dropping her off at the airport was really tough.,My wife has been out of the country for school for a while. Dropping her off at the airport was really hard.,Do you guys get to talk a lot?,1,0.758843,0.21928042,0.021876542,0.026791856,0.89067173,0.08253635,0,0,0,0.352,0.1356,0.2828,0.3435,-0.239,0.0885,22,8,0.0001540866360301,6.10217430221383e-05,6.97387440595776e-05,1.33251896841102e-05,0.0002931930648628,0.0006925833295099,0.998024582862854,0.0004624330031219,0.0002291343262186,proud,anxious,0,3
hit:4707_conv:9414,sad,My wife has been out of the country for a couple months for school. Dropping her off at the airport was really tough.,Yeah_comma_ we talk by text all the time and call every day. It is still hard though_comma_ we have not been apart longer than a couple days since we met.,Getting through it can only make your relationshipi stronger though,2,0.28052294,0.54323834,0.17623875,0.008453521,0.19367944,0.79786706,0,0,0,0.319555555555556,-0.187111111111111,0.0571111111111111,0.368,-0.16,-0.04,30,10,0.0042749107815325,0.841111421585083,0.0004854611179325,0.0962438061833382,0.0038730127271264,0.0001347170764347,0.0024037866387516,0.0050609754398465,0.0464118160307407,nostalgic,faithful,1,3
hit:469_conv:939,nostalgic,Whenever I hear certain songs_comma_ it brings back so many memories. Mostly of when I was young and dumb staying up late with friends.,Have you ever heard a song on the radio and it just takes you back to a different time? Like an escape?,All the time. That is part of listening to music I suppose. The songs remind you of when you first heard them.,1,0.040116977,0.70309395,0.25678915,0.018191807,0.5334335,0.44837463,0,1,0,0.24875,-0.12375,-0.1205,0.386,-0.2,0.078,22,22,0.0024830994661897,0.0022479330655187,6.73126269248314e-05,1.26928480312927e-05,9.53531853156164e-05,8.10406563687138e-05,0.0007003649370744,0.0019700948614627,0.992342174053192,sad,nostalgic,1,3
hit:469_conv:939,nostalgic,Whenever I hear certain songs_comma_ it brings back so many memories. Mostly of when I was young and dumb staying up late with friends.,Yeah_comma_ I guess that is fair. It happens all the time to me too. Sometimes makes me wish I was reliving those moments but I do not think I would really want to go back..,I know what you mean. However_comma_ the older I get the more I want to go back LOL.,2,0.63361454,0.3152165,0.051168967,0.014681995,0.19758283,0.7877352,1,2,0,0.275090909090909,-0.0905454545454545,0.046,0.188,-0.0473333333333333,0.123,35,18,0.998136401176453,0.0007007726817391,0.0002495849039405,0.0001286470651393,2.76509490504395e-05,6.73632093821652e-05,6.51337541057728e-05,9.63836282608099e-05,0.0005280817858874,nostalgic,nostalgic,1,3
hit:3410_conv:6820,angry,I was so mad when my mom wanted to divorce my dad. I thought she was crazy,I was pretty angry when my mom wanted to divorce my dad. I thought she was crazy,ooooh thats so bad what happened,1,0.962931,0.033570144,0.003498838,0.974552,0.02253157,0.0029164834,0,0,1,0.074,0.129142857142857,0.104857142857143,-0.75,0.25,-0.254,17,6,0.0012440746650099,0.0148597070947289,4.10686370742042e-05,7.9844547144603e-05,0.0007821921026334,0.000634710129816,0.0025049140676856,0.0599731653928757,0.919880390167236,furious,devastated,0,3
hit:3410_conv:6820,angry,I was so mad when my mom wanted to divorce my dad. I thought she was crazy,They stayed together_comma_ but it wasnt the same,sorry now how is the situation,2,0.38673782,0.567203,0.046059195,0.43263862,0.53616047,0.031200925,0,0,1,0.371,-0.338,0.053,-0.063,-0.251,-0.188,8,6,0.001031078514643,0.0007870482513681,3.02628013741924e-05,9.15494747459889e-05,0.997077107429504,5.04398994962685e-05,0.000483173149405,0.0003760066465474,7.32639527996071e-05,disappointed,sad,0,3
hit:1528_conv:3056,surprised,My father is visiting me!,My father dropped in unexpectedly_comma_ I had not seen him in 3 years!,That is awesome! Did you guys do anything?,1,0.62818414,0.3232698,0.048546053,0.0012420816,0.0106443465,0.9881136,1,0,2,0.138666666666667,-0.0826666666666667,0.134,0.563,0.264,0.437,13,8,3.30061120621394e-05,0.0002616169222164,1.68524729815545e-05,2.32406910072314e-05,5.45794682693668e-05,0.0001055157626979,0.999243378639221,9.4467970484402e-05,0.0001674718660069,surprised,impressed,0,3
hit:1528_conv:3056,surprised,My father is visiting me!,We went to my favorite cafe!,Nice! I hope you guys did a lot of catching up!,2,0.0007639097,0.019486375,0.9797497,0.0015498776,0.01760343,0.9808467,1,0,0,0.666,-0.018,0.049,0.3844,-0.1484,0.1796,6,11,0.0006222141673788,0.976239800453186,0.0027583679184317,0.0036385378334671,0.0004932417650707,2.22968665184453e-05,0.0004447133396752,0.0003095564316026,0.0154712479561567,excited,hopeful,1,3
hit:1618_conv:3237,annoyed,My father in law is coming to visit for a whole week! He will be staying at our house. I am dreading it so much.,My father in law is coming to visit for a whole week and staying at our house!,That is awesome! How long has it been since you have seen him?,1,0.008230947,0.5115727,0.4801964,0.0012976124,0.012890667,0.9858117,1,0,2,0.350285714285714,-0.284,0.154285714285714,0.518666666666667,0.0926666666666667,0.351333333333333,17,13,6.98888907209039e-05,0.0003868875501211,3.43407446052879e-05,3.15791767206974e-05,0.0001377649459755,0.0001476614415878,0.999086499214172,2.98245504382066e-05,7.55245418986306e-05,excited,joyful,0,3
hit:1618_conv:3237,annoyed,My father in law is coming to visit for a whole week! He will be staying at our house. I am dreading it so much.,Not long enough! I am totally dreading it. He does not like me and he is so rude.,Oh_comma_ that sucks then. I hope you guys get along and squash beef?,2,0.9810084,0.016375303,0.0026163366,0.7592439,0.20696355,0.03379259,1,0,0,-0.0936,0.0836,-0.012,0.235666666666667,-0.0123333333333333,0.077,18,13,0.000143851400935,0.0006026449846103,0.001356384018436,0.988555610179901,0.0005129722994752,0.0030243005603551,0.0055443583987653,4.80899361718912e-05,0.0002118915435858,annoyed,anxious,0,3
hit:9482_conv:18964,embarrassed,Waiting in the line for my driving license documents to be signed by the official at DPS_comma_ I accidentally fell to the ground. It was so embarrassing,This last Saturday_comma_ I was waiting in the line for the official to sign my driving license documents at DPS. I do not know how_comma_ but i suddenly fell to the ground as if my legs stopped working. It was so embarrassing as there were many people,These people are not people you see everyday. I wouldnt worry about it,1,0.9409624,0.05293462,0.0061030006,0.5627674,0.39133188,0.045900755,1,0,0,0.0637333333333333,-0.121333333333333,-0.0070666666666666,0.1312,-0.1052,-0.1796,47,13,0.0007869405671954,0.0109811127185822,4.90869279019535e-05,0.0001359888265142,0.0007449967670254,0.033684004098177,0.915428042411804,0.0002458251547068,0.0379439555108547,embarrassed,trusting,1,3
hit:9482_conv:18964,embarrassed,Waiting in the line for my driving license documents to be signed by the official at DPS_comma_ I accidentally fell to the ground. It was so embarrassing,You are right_comma_ but still i felt like being humiliated in front of these people. Emotional sting would not let me stand still as if nothing happened,Watch some youtube videos of other peoples misfortunes so you can forget about yours quickly!,2,0.9037736,0.09030417,0.0059221336,0.22259438,0.52239233,0.25501335,0,0,0,0.0816363636363636,-0.0803636363636364,-0.054,-0.0162857142857143,0.0185714285714286,-0.21,27,15,0.0021631091367453,0.0446412935853004,5.69294606975745e-05,0.0009146955562755,0.0070030651986599,0.0030925620812922,0.271615028381348,0.0003877186973113,0.670125603675842,nostalgic,sad,0,3
hit:3611_conv:7222,terrified,I saw a horror film last night. It was so scary!,The horror film I saw last night can cause nightmares. It was so scary!,I know how you feel! What did you watch?,1,0.89177203,0.090806976,0.017420908,0.2569091,0.680854,0.062236786,1,0,1,-0.317714285714286,0.260857142857143,-0.0354285714285714,0.398666666666667,-0.127333333333333,0.148666666666667,14,9,0.0077165896072983,0.0001667691831244,0.0001064954776666,0.0001314267574343,0.0003692989412229,0.0001151071191998,0.990511834621429,0.0002128909400198,0.0006695963675156,terrified,confident,0,3
hit:3611_conv:7222,terrified,I saw a horror film last night. It was so scary!,I ended up watching The Ring! It was ridiculousness.,It is a pretty good horror.,2,0.60666436,0.2668367,0.12649891,0.009131395,0.061029635,0.92983896,0,0,0,-0.021,-0.073,-0.036,0.285333333333333,0.156,0.022,9,6,0.0002162488090107,0.992899775505066,0.0001181344050564,0.0001420101179974,0.000237044179812,7.10231179255061e-05,0.000110085340566,0.006095606368035,0.0001101216766983,disgusted,terrified,0,3
hit:11103_conv:22207,joyful,One time I had to give a presentation in order to get my master's degree. It was very stressful but I passed and was able to graduate,I had to do a research project and present it to my professors to graduate. Thankfully I passed!,You must have worked hard for that! I am sure it is great and you will pass with a flying color!,1,0.010030122,0.11709928,0.8728706,0.0033971788,0.02702964,0.96957326,1,0,0,0.435333333333333,-0.0313333333333333,0.421,0.298571428571429,-0.07,0.148571428571429,18,21,0.0004654128861147,0.997341692447662,0.0009954659035429,0.0003515302669256,4.15010654251091e-05,2.79646410490386e-05,6.29822825430892e-05,0.0005123422015458,0.000201174581889,prepared,confident,1,3
hit:11103_conv:22207,joyful,One time I had to give a presentation in order to get my master's degree. It was very stressful but I passed and was able to graduate,I worked many long hours. It was stressful but I am happy to have done well,Yeah_comma_ such a relief to get a huge project done. You must feel proud!,2,0.026558017,0.112364545,0.8610775,0.001895214,0.015316914,0.9827878,1,0,0,0.2012,0.046,0.0532,0.428,0.0408571428571429,0.341142857142857,16,14,0.0005063918069936,0.995408833026886,5.47293457202613e-05,0.0009033348178491,0.000130893808091,0.0001565649872645,0.0001694987149676,0.0001750991505105,0.0024946965277195,content,impressed,1,3
hit:1235_conv:2471,afraid,I live in a bad neighborhood and sometimes walking is dangerous- The other night when I was walking someone was following me,I am not in the best city and walking around the other night for a nice walk- someone kept following me.,What city are in right now?,1,0.7429665,0.22253898,0.0344945,0.043685116,0.90262705,0.05368776,0,0,2,0.399333333333333,-0.169666666666667,0.0173333333333333,0.587,-0.117,0.218,21,6,0.0001133147961809,3.90648310713004e-05,2.9099261155352e-05,2.6171097488259e-05,5.15263018314727e-05,0.0004677890101447,0.998988330364227,0.0001818098680814,0.0001028520637191,afraid,afraid,1,3
hit:1235_conv:2471,afraid,I live in a bad neighborhood and sometimes walking is dangerous- The other night when I was walking someone was following me,In a city in michigan. One of the top dangerous cities in the USA,Oh well_comma_ be carreful.Make sure nobody is following you.,2,0.9017445,0.0896873,0.008568172,0.52883303,0.42114872,0.050018255,0,0,0,0.2064,0.078,0.0392,0.408,-0.31,0.273,14,9,0.0175834596157074,0.0040802070870995,6.43159146420658e-05,0.003069047583267,0.0033306125551462,0.269992053508759,0.127363681793213,0.0002280742919538,0.574288606643677,afraid,terrified,0,3
hit:9884_conv:19768,caring,My dog saw this cat being chase and scared the other dog away.,My dog saw this cat being chase and scared the other dog away,Wow_comma_ your dog is that cat's hero!,1,0.2885937,0.62927854,0.082127735,0.0038154419,0.080951154,0.9152334,0,0,0,-0.0271428571428571,0.0677142857142857,-0.208857142857143,0.644,0.306,0.288,13,7,0.0006402697181329,0.959879636764526,4.99366178701166e-05,0.0044786939397454,0.0006866924813948,0.0176957063376904,0.0106453252956271,0.002335317665711,0.0035883903037756,terrified,joyful,0,3
hit:9884_conv:19768,caring,My dog saw this cat being chase and scared the other dog away.,For sure. The cat licked her.,I bet your dog is pretty smart. I mean she was able to notice a cat in danger and helped out and all.,2,0.6027209,0.37060297,0.026676089,0.01708603,0.210571,0.772343,0,0,0,0.391,-0.47,0.163,0.227555555555556,0.0842222222222222,0.174888888888889,6,23,0.001049883197993,0.960297644138336,0.0003642398805823,0.000147354134242,0.0001951521990122,9.82851925073192e-05,0.0001007980463327,0.0004377770528662,0.0373088270425797,caring,proud,0,3
hit:1187_conv:2375,embarrassed,We were recently at a concert and my son had an accident.,I was at a Journey concert with my son and he had to go to the bathroom while they were switching out performers.,I would love that show,1,0.6276144,0.3508626,0.021522954,0.002858622,0.01731546,0.9798259,0,2,0,0.417333333333333,0.0626666666666667,0.122666666666667,0.444,0.134666666666667,0.212666666666667,23,5,0.0002365784894209,0.998402178287506,0.0002151265216525,0.0001734209217829,7.16198192094453e-05,2.86377253360115e-05,7.33487322577275e-05,0.0006867428892292,0.000112337853352,impressed,caring,1,1
hit:1187_conv:2375,embarrassed,We were recently at a concert and my son had an accident.,It was a very good show_comma_ but the people were so rude. We had to squeeze through a crazy crowd and did not make it to the bathroom in time.,Oh well_comma_ it happens,2,0.60644394,0.2678253,0.12573077,0.45495623,0.49094382,0.0540999,0,0,0,0.0178,0.1394,0.0346,0.0,0.0,0.0,30,4,0.0008242959738709,9.54832357820123e-05,4.91183636768255e-05,0.0012107611401006,0.0002634388511069,0.962092757225037,0.0323641821742058,0.0002208209916716,0.0028791590593755,embarrassed,joyful,0,1
hit:5616_conv:11233,prepared,I am planning a surprise party for my brother. I bought everything I need already like balloons_comma_ food_comma_ and gifts to throw the best party imaginable!,I am planning a surprise party for my brother. I already have all the supplies ready to throw a bash!,I would not be able to keep a surprise like that!,1,0.001606225,0.085048325,0.9133454,0.6902252,0.2730315,0.036743313,0,0,0,0.43675,0.19025,0.17425,0.419,-0.108,0.115333333333333,20,11,0.0003641168004833,0.998246431350708,0.0004711401707027,0.0002445763093419,5.24378410773352e-05,2.75805396086071e-05,5.23914059158415e-05,0.0003979402245022,0.0001433616707799,prepared,surprised,1,3
hit:5616_conv:11233,prepared,I am planning a surprise party for my brother. I bought everything I need already like balloons_comma_ food_comma_ and gifts to throw the best party imaginable!,Yeah_comma_ I have all the balloons_comma_ food and gifts stashed in my basement!,Sounds like you are ready to go!,2,0.02406213,0.48884207,0.48709577,0.0040230867,0.15407732,0.8418996,1,0,0,0.4568,-0.2012,-0.1256,0.382,-0.0975,-0.032,13,7,0.0002606957859825,0.996931910514832,0.0002870581811293,0.0002190199447795,8.71807060320862e-05,7.25634090485983e-05,6.87876017764211e-05,0.0020221986342221,5.04829404235352e-05,surprised,prepared,1,3
hit:6422_conv:12845,prepared,i have an exam in september,i have an exam in the next month and am prepared for it,That is good! I guess you studied a lot?,1,0.042106528,0.44053623,0.51735723,0.0020313787,0.02075561,0.9772131,0,0,2,0.317,-0.1065,0.157,0.4475,-0.324,0.076,13,9,0.0001183663334813,0.0001160307656391,9.94113943306729e-05,1.6024381693569e-05,0.0005131219513714,0.0002688711392693,0.99760901927948,0.0011062060948461,0.0001529168948763,prepared,confident,1,3
hit:6422_conv:12845,prepared,i have an exam in september,yah_comma_ been studying for a while now.,That is good. I am sure you will do great on it.,2,0.10131734,0.8438641,0.054818574,0.0015049874,0.013173636,0.98532134,1,0,0,0.0,0.0,0.0,0.659,-0.1445,0.436,7,12,0.0092594642192125,0.65704882144928,0.0154944993555546,0.0372331626713276,0.0007273092633113,0.0002054800424957,0.0024294618051499,0.0001467123656766,0.277455121278763,excited,confident,0,3
